"logS","smiles","Category"
-1.23,"CC(=O)NS(=O)(=O)c1ccc(N)cc1","no soluble"
-4.21,"Cc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1","no soluble"
-2.06,"CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1","no soluble"
-3.39,"CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1","no soluble"
-2.18,"CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1","no soluble"
-3.05,"CCCCNC(=O)NS(=O)(=O)c1ccccc1","no soluble"
-3.68,"Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1","no soluble"
-1.66,"COC(=O)NS(=O)(=O)c1ccc(N)cc1","no soluble"
-3.42,"CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C","no soluble"
-0.83,"C=CCSS(=O)CC=C","no soluble"
-3.35,"CCOP(=S)(OCC)N1C(=O)c2ccccc2C1=O","no soluble"
-3.41,"CCNP(=S)(OC)OC(C)=CC(=O)OC(C)C","no soluble"
-4.19,"CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C","no soluble"
-3.64,"CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1","no soluble"
0.54,"COP(=O)(NC(C)=O)SC","soluble"
-4.86,"CCOP(=S)(OCC)ON=C(C#N)c1ccccc1","no soluble"
1.14,"CNC(=O)C(C)SCCSP(=O)(OC)OC","soluble"
-5.14,"CCCCSP(=O)(SCCCC)SCCCC","no soluble"
-4.15,"CCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C","no soluble"
-4.23,"CCOP(=S)(OCC)SCCSCC","no soluble"
-2.52,"CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC","no soluble"
-4.76,"CCOP(=S)(OCC)SCSC(C)(C)C","no soluble"
-4.11,"CCOP(=S)(OCC)SCSCC","no soluble"
-5.54,"CCOP(=S)(OCC)SCSP(=S)(OCC)OCC","no soluble"
-3.09,"CCSCCSP(=S)(OC)OC","no soluble"
-2,"COP(=S)(OC)SCC(=O)N(C)C=O","no soluble"
-4.1,"COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O","no soluble"
-3.37,"CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC","no soluble"
-2.42,"CCSSCC","no soluble"
-1.44,"CSSC","no soluble"
-4.86,"CCN(CC)C(=S)SSC(=S)N(CC)CC","no soluble"
-3.9,"CN(C)C(=S)SSC(=S)N(C)C","no soluble"
-3.76,"CC12CCCC1C1CCC3CC(=O)C(=O)CC3(C)C1CC2","no soluble"
-3.77,"CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C","no soluble"
-2.18,"O=Cc1ccc(O)c(Br)c1","no soluble"
-5.87,"Clc1ccc2c(c1)Oc1ccccc1O2","no soluble"
-4.78,"Clc1ccccc1Oc1ccccc1","no soluble"
-3.52,"Cc1cccc(Cl)c1","no soluble"
-7,"CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C","no soluble"
-12.95,"Clc1c(Cl)c(Cl)c(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl","no soluble"
-7.74,"Brc1ccc(-c2ccc(Br)cc2)cc1","no soluble"
-3.31,"COc1cccc(Cl)c1Cl","no soluble"
-3.1,"COc1c(Cl)cccc1Cl","no soluble"
-5.24,"Clc1ccc(Cl)c(-c2ccccc2)c1","no soluble"
-7.21,"Clc1ccc2oc3ccc(Cl)cc3c2c1","no soluble"
-7.83,"Clc1ccc2c(c1)Oc1ccc(Cl)cc1O2","no soluble"
-7.18,"Clc1ccc2c(c1)Oc1cc(Cl)ccc1O2","no soluble"
-1.99,"FC(F)(Cl)Cl","no soluble"
-5.06,"Clc1cccc(Cl)c1Oc1ccccc1","no soluble"
-5.52,"Clc1ccc(Oc2ccccc2Cl)cc1","no soluble"
-1.12,"ClC(Cl)COCC(Cl)Cl","no soluble"
-3.46,"COc1cc(Cl)c(Cl)cc1OC","no soluble"
-5.37,"Ic1ccc(I)cc1","no soluble"
-2.32,"COc1ccc(OC)c(C=O)c1","no soluble"
-4.01,"COC(=O)c1ccc(C(=O)OC)cc1","no soluble"
-2.09,"C=CC=C(C)C=CC=CC","no soluble"
-0.15,"ClCC1CO1","soluble"
-2.19,"CCOc1ccc(C=O)cc1OC","no soluble"
-1.77,"CCOc1cc(C=O)ccc1O","no soluble"
0.08,"OCCO","soluble"
-8.94,"Clc1cc(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)cc1Cl","no soluble"
-11.48,"Clc1cc2c(oc3c(Cl)c(Cl)c(Cl)c(Cl)c32)c(Cl)c1Cl","no soluble"
-11.25,"Clc1cc2c(c(Cl)c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2","no soluble"
-9.46,"Clc1ccc(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1Cl","no soluble"
-9.12,"Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl","no soluble"
-9.5,"Clc1cc(Cl)c(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl","no soluble"
-9.09,"Clc1ccc(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)c(Cl)c1Cl","no soluble"
-9.05,"Clc1cc(Cl)c(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)cc1Cl","no soluble"
-7.56,"Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl","no soluble"
-8.56,"Clc1cc(Cl)c(Cl)c(-c2cc(Cl)cc(Cl)c2Cl)c1","no soluble"
-10.33,"Clc1cc2c(oc3cc(Cl)c(Cl)c(Cl)c32)c(Cl)c1Cl","no soluble"
-10.66,"Clc1cc2oc3c(Cl)c(Cl)c(Cl)c(Cl)c3c2cc1Cl","no soluble"
-9.95,"Clc1cc2c(cc1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2","no soluble"
-8.14,"Clc1ccc(Oc2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl","no soluble"
-8.1,"Clc1cc(Cl)c(Oc2ccc(Cl)c(Cl)c2Cl)c(Cl)c1","no soluble"
-8.31,"Clc1cc(Cl)c(Oc2ccc(Cl)c(Cl)c2Cl)cc1Cl","no soluble"
-8.36,"Clc1cc(Cl)c(Oc2cc(Cl)c(Cl)cc2Cl)cc1Cl","no soluble"
-8.04,"Clc1cc(Cl)c(Oc2cc(Cl)c(Cl)cc2Cl)c(Cl)c1","no soluble"
-8.72,"Clc1cc(Cl)c(Oc2cc(Cl)c(Cl)c(Cl)c2)cc1Cl","no soluble"
-8.78,"Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl","no soluble"
-8.94,"Clc1ccc(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1","no soluble"
-3.82,"CC(=O)C1CCC2C3CCC4=CC(=O)CC(O)C4(C)C3CCC12C","no soluble"
-0.88,"CCl","no soluble"
-1,"CN=C=S","no soluble"
-11.59,"Clc1c(Cl)c(Cl)c2c(oc3c(Cl)c(Cl)c(Cl)c(Cl)c32)c1Cl","no soluble"
-12.79,"Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2","no soluble"
-10.14,"Clc1cc(Cl)c(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1Cl","no soluble"
-10.13,"Clc1cc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl","no soluble"
-10.1,"Clc1cc(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)c(Cl)c(Cl)c1Cl","no soluble"
-3.92,"FC1(F)C(F)(F)C(F)(F)C1(F)F","no soluble"
-9.16,"Clc1cc2oc3c(Cl)c(Cl)c(Cl)cc3c2cc1Cl","no soluble"
-9.48,"Clc1ccc2c(c1)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2","no soluble"
-7.44,"Clc1ccc(Oc2ccc(Cl)c(Cl)c2Cl)c(Cl)c1","no soluble"
-7.67,"Clc1ccc(Oc2ccc(Cl)c(Cl)c2Cl)cc1Cl","no soluble"
-0.44,"OCC(CO)(CO)CO","soluble"
-0.6,"CC(C)C1(C)CCCC(O)C1","no soluble"
-0.29,"CC(C)C1C(C)CCCC1O","soluble"
-0.24,"CC1CCCC(O)(C(C)C)C1","soluble"
-4.23,"CCC(N)=O","no soluble"
-8.06,"Brc1ccc(Br)c(-c2cc(Br)ccc2Br)c1","no soluble"
-2.72,"BrC(Br)C(Br)Br","no soluble"
-5.26,"COc1cc(Cl)c(Cl)c(Cl)c1Cl","no soluble"
-5.13,"COc1c(Cl)cc(Cl)c(Cl)c1Cl","no soluble"
-7.99,"Cc1c(Cl)ccc(Cc2c(Cl)cccc2Cl)c1Cl","no soluble"
-7.4,"Cc1c(Cl)ccc(Cc2ccc(Cl)cc2Cl)c1Cl","no soluble"
-8.03,"Cc1cc(Cl)c(Cc2cc(Cl)ccc2Cl)cc1Cl","no soluble"
-8.36,"Cc1cc(Cc2c(Cl)cccc2Cl)c(Cl)cc1Cl","no soluble"
-7.49,"Cc1cc(Cc2ccc(Cl)cc2Cl)c(Cl)cc1Cl","no soluble"
-8.18,"Cc1cc(Cc2ccc(Cl)cc2)c(Cl)c(Cl)c1Cl","no soluble"
-7.24,"Cc1cc(Cl)c(Cl)c(Cl)c1Cc1ccccc1Cl","no soluble"
-7.44,"Cc1cc(Cl)c(Cl)c(Cl)c1Cc1ccc(Cl)cc1","no soluble"
-6.57,"Clc1cc(Cl)c(-c2ccccc2Cl)cc1Cl","no soluble"
-8.53,"Clc1ccc(-c2ccc(Cl)c(Cl)c2)cc1Cl","no soluble"
-6.94,"Clc1ccc(-c2c(Cl)cc(Cl)cc2Cl)cc1","no soluble"
-8.54,"Clc1cc(Cl)cc(-c2cc(Cl)cc(Cl)c2)c1","no soluble"
-8.86,"Clc1cc2oc3cc(Cl)c(Cl)cc3c2cc1Cl","no soluble"
-8.77,"Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1ccccc1O2","no soluble"
-8.89,"Clc1ccc2c(c1)Oc1cc(Cl)c(Cl)c(Cl)c1O2","no soluble"
-9,"Clc1cc(Cl)c2c(c1)Oc1c(Cl)cc(Cl)cc1O2","no soluble"
-10.22,"Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2","no soluble"
-6.82,"Clc1ccc(Oc2ccc(Cl)cc2Cl)c(Cl)c1","no soluble"
-6.98,"Clc1ccc(Oc2ccc(Cl)c(Cl)c2)cc1Cl","no soluble"
-5.24,"COc1c(Cl)c(Cl)c(Cl)c(Cl)c1OC","no soluble"
-7.3,"Brc1cc(Br)c(-c2ccccc2)c(Br)c1","no soluble"
0.72,"OC(O)C(Cl)(Cl)Cl","soluble"
-4.29,"COc1ccc(Cl)c(Cl)c1Cl","no soluble"
-4.2,"COc1c(Cl)cc(Cl)cc1Cl","no soluble"
-7.06,"Clc1ccc(-c2ccc(Cl)c(Cl)c2)cc1","no soluble"
-7.58,"Clc1cc(Cl)c2c(c1Cl)Oc1ccccc1O2","no soluble"
-6.58,"Clc1cc(Cl)c(Oc2ccccc2)cc1Cl","no soluble"
-6.77,"Clc1cc(Oc2ccccc2)cc(Cl)c1Cl","no soluble"
-3.04,"FC(Cl)(Cl)CCl","no soluble"
-4.37,"COc1cc(Cl)c(Cl)c(Cl)c1OC","no soluble"
-1.31,"COc1ccccc1OC","no soluble"
-3.3,"CCCSC(=O)N(CCC)CCC","no soluble"
-4.23,"ClC(Cl)=C=C(Cl)C(Cl)Cl","no soluble"
-10.55,"Clc1cc(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl","no soluble"
-8.06,"Cc1cc(Cc2cc(Cl)ccc2Cl)c(Cl)cc1Cl","no soluble"
-6.22,"Clc1ccc(Oc2ccc(Cl)cc2Cl)cc1","no soluble"
-0.71,"CNC(=O)ON=CC(C)(C)SC","no soluble"
-6,"COC(=O)c1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-]","no soluble"
-4.41,"COc1cc(Cl)c(OC)cc1Cl","no soluble"
-4.4,"CCCCc1ccc(C(=O)[O-])c(C(=O)[O-])c1CCCC","no soluble"
-3.82,"COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1","no soluble"
-0.74,"CNC(=O)CSP(=S)(OC)OC","no soluble"
0.88,"COCCOCCOC","soluble"
-6.08,"O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl","no soluble"
-2.7,"CCCN(CCC)C(=O)SCC","no soluble"
-5.22,"O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1","no soluble"
-5.66,"COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1","no soluble"
-7.04,"CCc1ccc(C(c2ccc(CC)cc2)C(Cl)Cl)cc1","no soluble"
-3.0743,"CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","no soluble"
-2.6203,"Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12","no soluble"
-1.0638,"c1ccc(Cn2ccnc2)cc1","no soluble"
-2.4352,"CN(C)Cc1c[nH]c2ccc(Br)cc12","no soluble"
-2.6342,"CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C","no soluble"
-1.8536,"CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12","no soluble"
-4.5496,"COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12","no soluble"
-5.7905,"CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3cccs3)C2SC1","no soluble"
-2.0025,"CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1","no soluble"
-3.2078,"Nc1ccc(Br)cc1C(=O)O","no soluble"
-3.2241,"CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21","no soluble"
-4.2557,"CN=C(NC#N)NCCSCc1nc[nH]c1C","no soluble"
-2.938,"O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O","no soluble"
-2.6667,"CN1CC2CC1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1","no soluble"
-5.0706,"C#CCN(C)C(C)Cc1ccccc1","no soluble"
-6.7447,"CC1=NS(=O)(=O)c2cc(Cl)ccc2N1","no soluble"
-2.6565,"Oc1ccc(I)cc1","no soluble"
-1.6916,"O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl","no soluble"
-3.5965,"CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1","no soluble"
-2.8996,"COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1","no soluble"
-2.5125,"CN(C)CCOC(c1ccccc1)c1ccccc1","no soluble"
-3.3621,"CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1","no soluble"
-5.4559,"NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1","no soluble"
-3.5998,"CC(C(=O)O)c1cccc(Oc2ccccc2)c1","no soluble"
-2.9457,"CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23","no soluble"
-3.8561,"O=C(O)c1cc(Br)c(O)cc1O","no soluble"
-2.6468,"Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1","no soluble"
-3.6982,"Nc1nc2nc[nH]c2c(=O)[nH]1","no soluble"
-3.7326,"NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O","no soluble"
-4.4274,"CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21","no soluble"
-2.6731,"CNCCCC12CCC(c3ccccc31)c1ccccc12","no soluble"
-4.6914,"Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1","no soluble"
-3.5655,"C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5","no soluble"
-2.8978,"CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21","no soluble"
-4.4961,"CNCCC=C1c2ccccc2CCc2ccccc21","no soluble"
-3.2385,"CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23","no soluble"
-4.0168,"COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC","no soluble"
-1.2655,"c1cnc2c(c1)ccc1cccnc12","no soluble"
-3.0881,"Nc1ccc(N=Nc2ccccc2)c(N)n1","no soluble"
-2.2935,"CC(C)NCC(O)COc1cccc2[nH]ccc12","no soluble"
-1.4927,"C=CCc1ccccc1OCC(O)CNC(C)C","no soluble"
-4.8019,"CC(C)NCC(O)COc1cccc2ccccc12","no soluble"
-3.4938,"CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1","no soluble"
-2.7865,"O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O","no soluble"
-2.5009,"CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1","no soluble"
-1.5199,"O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O","no soluble"
-6.1367,"NC12CC3CC(CC(C3)C1)C2","no soluble"
-2.6892,"CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1","no soluble"
-3.6778,"CCCCNc1ccc(C(=O)OCCN(C)C)cc1","no soluble"
-3.0109,"CN(C)C1C(=O)C(=C(N)O)C(=O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12","no soluble"
-2.1857,"Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1","no soluble"
-2.9511,"CC(CN(C)C)CN1c2ccccc2CCc2ccccc21","no soluble"
-4.7889,"NCCc1c[nH]c2ccccc12","no soluble"
-3.2956,"COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC","no soluble"
-2.43,"NC(=O)c1cnc2n1CCc1ccccc1C21CCNCC1","no soluble"
-4.396,"Cc1c2ccccc2c(CN2CCOCC2)c2ccccc12","no soluble"
-1.275,"O=C1CC2OCC=C3C[N+]4([O-])CCC56c7ccccc7N1C5C2C3CC64","no soluble"
-5.593,"CN1c2ccccc2Sc2ccccc21","no soluble"
-3.065,"C1=NC=NC2N=C(c3ccccc3)N=C12","no soluble"
-4.819,"O=[N+]([O-])c1ccc(-c2nc3cc(Cl)ccc3[nH]2)o1","no soluble"
-4.966,"O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1","no soluble"
-4.244,"CCOc1no[n+]([O-])c1S(=O)(=O)c1ccccc1","no soluble"
-2.706,"CCCOC(=O)c1ccc(O)cc1","no soluble"
-2.511,"O=C1CC(=O)CC(c2ccccc2)C1","no soluble"
-3.509,"Cc1ccc(S(=O)(=O)N(Cl)Cl)cc1","no soluble"
-3.23,"O=C(O)COc1c(Cl)cc(Cl)cc1Cl","no soluble"
-2.312,"CCC1OC(=O)c2cc(C#N)ccc21","no soluble"
-2.676,"CCNc1nc(NCC)nc(SC)n1","no soluble"
-0.815,"O=P1(N(CCCl)CCCl)NCCCO1","no soluble"
-1.367,"CC1=Nc2ccccc2N=C(C)C1","no soluble"
-2.654,"Cc1ccc2c(c1)C=CS2(=O)=O","no soluble"
-3.886,"Cc1cc(=O)oc2c3c4c(cc12)CCCN4CCC3","no soluble"
-3.433,"Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2","no soluble"
-2.369,"CCSC(=O)N1CCCCCC1","no soluble"
-2.665,"CC1=CS(=O)(=O)c2ccccc21","no soluble"
-2.222,"CC1(C)SCC(COC(N)=O)S1","no soluble"
-2.621,"CCOC(=O)c1[nH]c(C)cc1C","no soluble"
-1.886,"NC(=O)OCC1COC2(CCCCC2)O1","no soluble"
-3.522,"NC(=O)OCC1CSC2(CCCCC2)S1","no soluble"
-3.012,"NC(=O)N1c2ccccc2C=Cc2ccccc21","no soluble"
-5.227,"Cc1cc2cc3c(C)cc(=O)oc3cc2o1","no soluble"
-3.319,"Cc1cc2cccc(O)c2nc1C","no soluble"
-1.088,"O=C(O)c1ccc2ccccc2n1","no soluble"
-0.043,"O=C(O)c1ccc2ncccc2c1","soluble"
-3.73,"c1ccc2c(c1)[nH]c1cnccc12","no soluble"
-3.278,"O=S(=O)(c1ccccc1)N(Br)Br","no soluble"
-2.824,"NC(=O)OCC1CSC2(CCCCC2)O1","no soluble"
-1.742,"O=C(O)c1cccc2cccnc12","no soluble"
-2.675,"O=C(O)c1cccc2ncccc12","no soluble"
-3.114,"CC(C)C1OCC2(CO1)COC(C(C)C)OC2","no soluble"
-2.677,"COc1cc(OC)cc(OC)c1","no soluble"
-1.837,"CCCCOC(=O)c1cccnc1","no soluble"
-1.144,"Cc1ncc2nc(C)c(C)nc2n1","no soluble"
-0.599,"O=C(O)CCn1ccccc1=O","no soluble"
-0.962,"O=P1(N(CCCl)CCCl)NCCCCO1","no soluble"
-0.849,"CC1(C)N=C(c2ccccc2)NC1=O","no soluble"
-3.064,"O=[N+]([O-])c1cc2c(cc1CO)OCO2","no soluble"
-3.682,"COC(=O)c1ccccc1C(=O)c1ccccc1","no soluble"
-3.399,"c1ccc(CNC23OC4C5C6CC(C7C6C4C72)C53)cc1","no soluble"
-0.12,"CCc1nc2cncnc2nc1CC","soluble"
-0.938,"Cc1cc(N)n(-c2ccccc2)n1","no soluble"
-2.907,"CC1(C)OC(=O)c2cc(C#N)ccc21","no soluble"
-3.122,"COc1ccc2ccc(=O)oc2c1","no soluble"
-3.62,"C=CCc1ccc2cncnc2c1O","no soluble"
-2.131,"CCOS(=O)(=O)c1ccccc1","no soluble"
0.359,"CN(C)c1ncc2nccnc2n1","soluble"
-0.022,"CN(C)c1cnc2cncnc2n1","soluble"
-5.592,"c1ccc2c(c1)Nc1ccccc1S2","no soluble"
-3.931,"COc1cc(Br)c2c(c1OC)C(=O)OC2","no soluble"
-3.794,"Cc1nccc2c1[nH]c1ccccc12","no soluble"
-1.67,"Cc1nn(-c2ccccc2)c(N)c1C","no soluble"
-4.53,"CCC1(CC)CCC(=O)NC1=O","no soluble"
-1.743,"CCOC(=O)c1cnc(=S)[nH]c1","no soluble"
-4.572,"O=S1(=O)c2ccccc2-c2ccccc21","no soluble"
-2.921,"CCCc1ncnc2c(O)cccc12","no soluble"
-2.055,"O=[N+]([O-])Cc1ccc2ccccc2n1","no soluble"
-3.8,"ON=C1C=CC(=NO)c2ncccc21","no soluble"
-2.522,"CCCCCCNC(=O)c1cccnc1","no soluble"
-0.731,"Cc1ccnc(NC(=O)c2cnccn2)n1","no soluble"
-1.917,"CCC1(C)NC(=O)C(C)(CC)NC1=O","no soluble"
-3.716,"O=c1ccc2nc3ccccc3sc-2c1","no soluble"
-2.977,"O=C(Nc1ccccn1)c1cccnc1","no soluble"
-0.451,"FC(F)(F)c1nc2ncncc2[nH]1","soluble"
-2.287,"Cc1nc2nc[nH]c(=O)c2nc1C","no soluble"
-4.353,"Cc1ccc(-c2nc3ccccc3s2)cc1","no soluble"
-3.74,"O=c1ccc2cc3ccoc3cc2o1","no soluble"
-2.027,"Cc1c(O)c(=O)ccn1-c1ccccc1","no soluble"
-3.222,"Cc1ccc(-n2ccc(=O)c(O)c2C)cc1","no soluble"
-3.197,"CCCCCCCNC(=O)c1cccnc1","no soluble"
-3.487,"c1coc(-c2nc3ccccc3[nH]2)c1","no soluble"
-2.412,"CC1=NC(=O)C(C(N)=O)C(=O)N1","no soluble"
-2.884,"COc1c(C(=O)O)oc2ccccc12","no soluble"
-3.042,"Cc1ccc2[nH]c(=O)c(=O)[nH]c2c1","no soluble"
-4.035,"O=c1[nH]c(=S)c2[nH]c(=O)[nH]c2[nH]1","no soluble"
-2.854,"O=C1CNC(=O)c2ccccc2N1","no soluble"
-1.022,"CN(C)c1ncnc2nccnc12","no soluble"
-2.6,"CC(=O)Nc1ccc2c(c1)C(=O)OC2","no soluble"
-2.651,"O=C1OCc2ccc([N+](=O)[O-])cc21","no soluble"
-2.319,"O=C(NC1CCCCC1)c1cccnc1","no soluble"
-4.462,"Cn1c2ccccc2c(=O)c2ccccc21","no soluble"
-3.041,"CCc1nc2cnc(N)nc2nc1CC","no soluble"
-1.444,"CC(=O)CC(CC(=O)O)c1ccccc1","no soluble"
-1.696,"Nc1nc(=O)[nH]n1-c1ccccc1","no soluble"
-2.197,"CC=CCC1(CC=CC)C(=O)NC(=O)NC1=O","no soluble"
-2.468,"Nc1nc(=O)n(-c2ccccc2)[nH]1","no soluble"
-1.099,"O=C(O)c1cc(=O)cc(C(=O)O)o1","no soluble"
-1.489,"Cc1nc2cncnc2n(C)c1=O","no soluble"
-2.324,"CCC1(CC)C(=O)NC(=S)NC1=O","no soluble"
-2.101,"O=C1CC(C(=O)O)Cc2ccccc21","no soluble"
-3.194,"O=C(c1ccco1)N(O)c1ccccc1","no soluble"
-0.976,"Cc1cc(Oc2ccccn2)nn1C","no soluble"
-0.771,"Nc1nnc(-c2ccc(O)cc2)o1","no soluble"
-5.161,"COC(=O)c1cc2cc3c(C)cc(=O)oc3c(C)c2o1","no soluble"
-3.008,"CCCCCCCCNC(=O)c1cccnc1","no soluble"
-2.089,"CC12CC(C)(NC(=O)N1)NC(=O)N2","no soluble"
-2.313,"CCC1(CC)NC(=O)C(CC)(CC)NC1=O","no soluble"
-2.309,"Cc1[nH]c(=O)[nH]c(=O)c1CC(=O)O","no soluble"
-3.335,"O=c1cnc2c(=O)[nH]c(=O)[nH]c2[nH]1","no soluble"
-1.626,"O=C(O)Cc1c[nH]c(=O)[nH]c1=O","no soluble"
-2.283,"CCCCCCCCNC(=O)C(C)O","no soluble"
-1.284,"CCN(CC)S(=O)N(CC)CC","no soluble"
-1.121,"CC(C)C(NCCC#N)C(=O)O","no soluble"
-0.984,"CCC(C)C(NCCC#N)C(=O)O","no soluble"
-0.174,"CC(C(=O)O)N(CCC#N)CCC#N","soluble"
-2.111,"CCOP(=O)(OCC)SCCSCC","no soluble"
-1.678,"O=[N+]([O-])OCCCCO[N+](=O)[O-]","no soluble"
-2.846,"CCCCOP(=O)(OCCCC)OCCCC","no soluble"
-1.659,"CC(CCO[N+](=O)[O-])O[N+](=O)[O-]","no soluble"
-0.534,"NCC(=O)NCC(=O)NCC(=O)O","no soluble"
-2.216,"CC(CC(C)O[N+](=O)[O-])O[N+](=O)[O-]","no soluble"
-2.188,"O=[N+]([O-])OCCCCCO[N+](=O)[O-]","no soluble"
-1.143,"CC(C)CC(C(=O)O)N(CCC#N)CCC#N","no soluble"
-2.675,"CC(CCC(C)O[N+](=O)[O-])O[N+](=O)[O-]","no soluble"
-1.326,"CSCCC(C(=O)O)N(CCC#N)CCC#N","no soluble"
-0.695,"CC(O)C(O)C(O)C(O)C=NNC(N)=O","no soluble"
-1.912,"CCc1nc2nc[nH]c(=O)c2nc1CC","no soluble"
-2.846,"NC(CSCCSCC(N)C(=O)O)C(=O)O","no soluble"
-2.494,"NC(CSCCCSCC(N)C(=O)O)C(=O)O","no soluble"
-3.624,"NC(CSCCCCSCC(N)C(=O)O)C(=O)O","no soluble"
-1.349,"NC(=O)NCC(=O)NCC(=O)NCC(=O)O","no soluble"
