"logS","smiles","Category","id"
-3.31,"Cc1c(C)cc(C)cc1","no soluble",3471
-4.95,"CC=C(C(=CC)c1ccc(O)cc1)c1ccc(O)cc1","no soluble",1361
-3.88,"COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1","no soluble",782
-3.848,"O=C(O)c1cccc(N=Nc2ccc(O)cc2)c1","no soluble",2080
-1.807,"CCCC(C)(COC(N)=O)COC(N)=O ","no soluble",4218
-0.955,"O=C(O)CCCC1CCCC2NC(=O)NC12","no soluble",2850
-2.43,"Cc1cc(=O)[nH]c(=S)[nH]1","no soluble",1564
-1.7,"CCNc1ccccc1","no soluble",1053
-2.86,"CCN2c1ncccc1N(CC)C(=O)c3cccnc23 ","no soluble",4366
-2.253,"CSc1nnc(c(=O)n1N)C(C)(C)C","no soluble",4210
-1.52,"COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341","no soluble",641
-3.27,"O=C(O)c1cccc(I)c1","no soluble",598
-4.749,"CCN2c1ccccc1N(C)C(=O)c3ccccc23 ","no soluble",4371
-0.679,"O=C(O)CC1(O)CC(=O)N(c2ccccc2)C1=O","no soluble",2230
-0.41,"OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O","soluble",1111
-1.886,"CC(=O)CC(C)=Nc1ccc(N=C(C)CC(C)=O)cc1","no soluble",2306
-2.42,"Cc1c[nH]c2ccccc12","no soluble",732
-1.74,"CC(=O)Nc1ccc(C)cc1F","no soluble",2275
-7.83,"Clc1ccc2c(c1)Oc1ccc(Cl)cc1O2","no soluble",1688
-0.19,"O=C(C)CCC","soluble",3028
-2.313,"CCC=C(C)C1(CC)C(=O)NC(=O)NC1=O","no soluble",2170
-2.77,"O=[N+]([O-])c1cccc(Cl)c1","no soluble",869
-0.796,"CN(C)N=Nc1ccc(C(=O)O)cc1","no soluble",2870
-1.39,"O=C1NC(C(C(=O)N1)(CC)CC)=O","no soluble",3154
-4.78,"Clc1ccccc1Oc1ccccc1","no soluble",1679
-7.87,"c1ccc2c(c1)ccc1c2ccc2c3ccccc3ccc21","no soluble",64
-2.76955107862173,"C1=CC(=C(C=C1C(=O)O)[N+](=O)[O-])Cl","no soluble",4891
-2.32,"CCOC(=O)c1ccccc1","no soluble",1236
0.706,"O=C(O)Cc1cc(O)ccc1O","soluble",2285
-4.347,"c1ccc(-c2cnc(-c3ccc(CN4CCOCC4)cc3)o2)cc1","no soluble",2868
-2.751,"COc1ccc(Cn2cc(F)c(=O)[nH]c2=O)cc1","no soluble",2567
-2.43,"c1c(N)ccc(c1)[S+2]([O-])(Nc1[nH0]ccs1)[O-]","no soluble",3341
-5.38,"CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1","no soluble",454
-6.82,"Clc1ccc(Oc2ccc(Cl)cc2Cl)c(Cl)c1","no soluble",1763
-6.2,"c1c2ccc3c4c(c(N)cc3c2ccc1)cccc4","no soluble",3697
-3.8,"O=C(C1(C)CCCC2(C)C3CCC(C(C)C)=CC3=CCC12)O","no soluble",4012
-4.222,"CCCCCCCCOC(=O)c1ccc(O)cc1","no soluble",2313
-0.41,"c1c(N)cccc1","soluble",3788
-6.386,"COC(=O)c1cc(CCc2cc(OC)ccc2OC)ccc1O","no soluble",2790
-3.07,"CCCCCBr","no soluble",40
-3.645,"COc1cc(OC)cc(C(=O)N(O)c2ccccc2C)c1","no soluble",2615
-2,"COP(=S)(OC)SCC(=O)N(C)C=O","no soluble",1668
-1.159,"CC(C)CNCc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1","no soluble",2451
-3.097,"Cc1ccc(NC(=O)C(O)(O)C(=O)Nc2ccc(C)cc2)cc1","no soluble",2440
-4.4,"CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1","no soluble",384
-1.26,"Cc1[nH0](CCO)c(c[nH0]1)[N+]([O-])=O","no soluble",3829
-2.331,"CN(C(=O)CNC(=O)CN)c1ccc(Cl)cc1C(=O)c1ccccc1Cl","no soluble",2681
-8.18,"CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1","no soluble",583
-2.81,"O(c4cc1c(nccc1[C@H](O)[C@@H]2N3CC[C@@H](C2)[C@@H](/C=C)C3)cc4)C","no soluble",4739
-2.886,"CCCC(CCC)(C(=O)NO)c1ccccc1","no soluble",2236
-2.931,"CCc1nc2ncnc(N)c2nc1CC","no soluble",1977
-1.206,"c1ccc(CNCCNCc2ccccc2)cc1","no soluble",2493
-2.08,"c1(O)c(C)ccc(C(C)C)c1","no soluble",4357
-4.5,"C[C@@H](c1ccc2cc(ccc2c1)OC)C(=O)O","no soluble",4748
-2.84,"C1=CC=C(C(=C1)[N+](=O)[O-])Cl","no soluble",4863
-6.9,"c1c(C(=C(Cl)Cl)c2ccc(cc2)Cl)ccc(c1)Cl","no soluble",3717
-4.1,"O=C1C=CC2(C)C(C(C)CC3C4CCC(C4(C)CC(C23F)O)(C(C)=O)O)=C1","no soluble",3554
-4.74,"CCOC(=O)c1cncn1C(C)c1ccccc1","no soluble",714
-1.53,"c1c(CN)cccc1","no soluble",3173
-1.3188,"NC(C(=O)O)C(O)c1ccccc1","no soluble",2916
-5.68,"O=C(CCCCCCCCCCCCCCCCC)O","no soluble",3686
-3.26,"CCc1cccc(CC)c1N(COC)C(=O)CCl ","no soluble",4316
-0.695,"CC(O)C(O)C(O)C(O)C=NNC(N)=O","no soluble",1968
-1.229,"CN(C)C(=O)CCCOC(=O)c1ccccc1","no soluble",2747
-1.26,"Cc1ncc([N+](=O)[O-])n1CCO","no soluble",889
-2.63,"NS(=O)(=O)c2cc1c(NCNS1(=O)=O)cc2Cl ","no soluble",4465
-0.742,"COC(=O)c1ccccc1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O","no soluble",4692
-3.75,"CN1c2ccc(cc2C(=NCC1=O)c3ccccc3)Cl","no soluble",4753
-2.22,"[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O","no soluble",3298
-1.56,"CC(CC(CCCC)=O)=O","no soluble",3181
-3.15,"CCNc1nc(Cl)nc(NC(C)(C)C#N)n1","no soluble",446
-3.82,"CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C","no soluble",1374
-1.96,"CCC(C)Cl","no soluble",516
1.34,"CNN","soluble",1077
-1.367,"CC1=Nc2ccccc2N=C(C)C1","no soluble",1863
-8.78,"Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl","no soluble",1722
-1.495,"CCCC(CCC)C(=O)NCCCC(=O)O","no soluble",2818
-1.888,"CCC(CO[N+](=O)[O-])O[N+](=O)[O-]","no soluble",2044
0.84,"CN(C)C","soluble",939
-1.455,"COc1ccc2cc(CCC(C)=O)ccc2c1","no soluble",2176
-1.94,"CCC=C","no soluble",4482
-1.69,"Cc1c(nc[nH]1)CSCCN\C(=N\C)NC#N","no soluble",4744
-8.03,"Cc1cc(Cl)c(Cc2cc(Cl)ccc2Cl)cc1Cl","no soluble",1748
-5.06,"O=C(O)CCC(c1ccc(cc1)c1ccccc1)=O","no soluble",3650
-6.14,"Clc1cc(Cl)c(-c2ccccc2)c(Cl)c1","no soluble",265
-1.93,"OC(=O)C1=CC(NC(N1)=O)=O","no soluble",3251
-5.22,"c1c(C)c2Cc3c(cccc3)c2cc1","no soluble",3660
-2.11,"O=C(O)c1ccccc1C(=O)O","no soluble",1482
0.3,"CC(C(F)(F)F)O","soluble",3772
-7.89,"Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1","no soluble",291
-4.22,"c1c(N)c2cc3c(cccc3)[nH0]c2cc1","no soluble",3576
-1.51,"N=C(NCC(=O)O)N","no soluble",3168
-2.09,"O=C(C)Nc1cccc(c1)C","no soluble",3272
0.33,"COC1=COC(=CC1=O)CSP(=O)(OC)OC","soluble",4904
-4.74,"C1C(CCC)CCC1","no soluble",3629
-3.04,"CC(c1ccc(CC(C)C)cc1)C(NO)=O","no soluble",3426
-2.618,"O=C(O)c1ccc(N=Nc2ccc(O)cc2)cc1Cl","no soluble",2873
0.009,"c1nccc(C(=O)NN)c1","soluble",4553
-3.84,"CCCCOc1ccc(C(=O)OCCN(CC)CC)cc1","no soluble",924
-2.57,"c1c(NC(=O)N(C)OC)ccc(c1)Cl","no soluble",3932
-2.909,"NC(CSCCCCCSCC(N)C(=O)O)C(=O)O","no soluble",1974
-0.102,"CC(CC(C)(C(=O)O)C(=O)O)C(=O)O","soluble",2002
-0.938,"Cc1cc(N)n(-c2ccccc2)n1","no soluble",1894
-1.619,"Cc1ccc(C2(O)CCN(CCCC(=O)c3ccccc3)CC2)cc1","no soluble",2491
-5.09,"COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1","no soluble",389
-3.154,"Cc1ccc(OCC(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)cc1","no soluble",2600
0.38,"c1c(C)cc(C)c[nH0]1","soluble",3769
-2.841,"CC(CCCCO[N+](=O)[O-])O[N+](=O)[O-]","no soluble",2830
-1.155,"O=C(c1ccccc1)C(F)(F)F","no soluble",2088
-3.077,"CCCCCCCCCCNC(=O)c1cccnc1","no soluble",2092
-2.09,"O=C(Oc1c(CSCC)cccc1)NC","no soluble",3893
-2.747,"Nc1ccc2c(S(=O)(=O)O)cccc2c1","no soluble",2290
-0.59,"CCCC(O)C=C","no soluble",4622
-1.52,"Nc1ccccc1C(=O)O","no soluble",956
-0.95,"O=C(N(C)c1ccccc1)C","no soluble",3814
0.508,"CN(C)C(=O)c1ccccc1C(=O)N(C)C","soluble",2248
-3.409,"O=C(O)C(SCCSC(C(=O)O)c1ccccc1)c1ccccc1","no soluble",2378
-3.37,"Oc1c(Cl)c(Cl)cc(Cl)c1Cl","no soluble",289
-5.36,"CCN2c1cc(Cl)ccc1NC(=O)c3cccnc23 ","no soluble",4170
-5.9,"O=C5\C=C4/C(=C3/[C@@H](c1ccc(N(C)C)cc1)C[C@]2([C@@H](CC[C@]2(C#CC)O)[C@@H]3CC4)C)CC5","no soluble",4826
-3.065,"C1=NC=NC2N=C(c3ccccc3)N=C12","no soluble",1852
-0.46,"COC(=O)c1cccnc1","soluble",699
-4.93,"C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O","no soluble",395
-0.72,"CCCOC(=O)C","no soluble",4207
-7.66,"c1c(Cl)c(c2ccc(c(Cl)c2)Cl)c(c(c1Cl)Cl)Cl","no soluble",3732
1.07,"N1CCCCC1","soluble",2972
-0.731,"Cc1ccnc(NC(=O)c2cnccn2)n1","no soluble",1912
-6.8,"Clc1ccc(Cl)c(-c2c(Cl)cccc2Cl)c1","no soluble",275
-2.523,"CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O ","no soluble",4148
-4.8,"CC(C)C(C)C(C)C","no soluble",222
-1.4,"CCCC(O)CCC","no soluble",1458
-3.61,"Ic1c(O)c(I)cc(c1)C#N","no soluble",3508
-1.144,"Cc1ncc2nc(C)c(C)nc2n1","no soluble",1886
-1.432,"CCCN(C)N=Nc1ccc(C(=O)O)cc1","no soluble",2626
-8.42,"Clc1cccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1Cl","no soluble",255
-2.563,"C=CCN(CC=C)C(=O)COC(=O)c1ccccc1","no soluble",2663
-1.64,"CC1(C2CCC(C)(CC2)O1)C","no soluble",3201
-8.04,"Clc1cc(Cl)c(Oc2cc(Cl)c(Cl)cc2Cl)c(Cl)c1","no soluble",1720
0.48,"COCOC","soluble",1258
-3.259,"O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O","no soluble",2527
-2.57,"O=C(C(Cc1ccc(cc1)O)N)O","no soluble",3934
-2.222,"CN1CCC23c4c5ccc(OCc6ccccc6)c4OC2C(O)C=CC3C1C5","no soluble",2690
-4.43,"c1[nH]c2c(n1)c(=O)[nH]c(n2)N","no soluble",4765
-1.614,"O=C1NC(=O)NC(=O)C1(CC)CC=C","no soluble",4499
-2.49,"c1c(C)ccc(c1)[N+]([O-])=O","no soluble",3926
-1.66,"c1c(Cl)ccc(c1)N","no soluble",3203
-0.996,"CCCC(=O)NNC(=O)CCC","no soluble",2019
-1.656,"OC1COC(Oc2ccccc2)C(O)C1O","no soluble",2848
-3.8,"CCCCCCCCC(=O)OCC","no soluble",1238
-2.41,"CC(C)(C)c1ccc(cc1)O","no soluble",3922
-1.987,"COc1cc(C(=O)O)ccc1C(=O)O","no soluble",2181
-4.43,"[nH0]1c(NC(C)C)[nH0]c(NC(C)C)[nH0]c1Cl","no soluble",3599
-3.33,"Oc1c(Br)cc(C#N)cc1Br ","no soluble",4333
-3.855,"O=C(O)c1cc(Cl)ccc1N=Nc1ccc(O)cc1","no soluble",2083
-3.28,"CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5","no soluble",642
-1.067,"CN(C)NC(=N)N1Cc2cccc3cccc(c23)C1","no soluble",2576
-3.27,"c1c(Cl)ccc(c1)Cl","no soluble",3982
-1.157,"O=C(OCCO)c1ccccc1O","no soluble",2227
-1.94,"c1c(C)[nH0]c2c(cccc2)c1C","no soluble",3876
-2.454,"O=C(O)C1OC(c2ccccc2)OC1C1COC(c2ccccc2)O1","no soluble",2538
-3.78,"Cc1cccc(Nc2ccccc2C(=O)O)c1C","no soluble",1022
-1.52,"O=S(=O)(c1ccc(N)cc1)NC(=O)C","no soluble",4789
-0.687,"CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)O","no soluble",2004
-3.93,"O=c2[nH]c(=O)c1[nH]c(=O)[nH]c1[nH]2 ","no soluble",4585
-0.962,"CNCC(O)c1ccc(O)c(O)c1","no soluble",2246
-0.29,"CC(C)C1C(C)CCCC1O","soluble",1739
-3.69,"O=C1CCC2(C)C3CCC4(C)C(CCC4=O)C3CCC2=C1","no soluble",3521
-8.71,"Clc1cc(Cl)c(-c2cc(Cl)cc(Cl)c2Cl)c(Cl)c1","no soluble",306
-2.846,"NC(CSCCSCC(N)C(=O)O)C(=O)O","no soluble",1970
-3.288,"N=C(N)NN=C1C=CC(=NNC(=N)N)c2ccccc21","no soluble",2513
-3,"c1c(C=CC(=O)OCC)cccc1","no soluble",3419
-1.25,"O=C1NC(=O)C(=O)C(=O)N1 ","no soluble",4481
-0.29,"CC(C)(C(=O)O)C(C)(CC(=O)O)C(=O)O","soluble",1487
-2.47,"CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O","no soluble",1387
-2.401,"CC(=O)NC(=O)COC(=O)c1ccccc1","no soluble",2187
-3.68,"Cc1cc2c(cc1C)N(CC(C(C(CO)O)O)O)C=1C(C(NC(N1)=O)=O)=N2","no soluble",3518
-5.7905,"CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3cccs3)C2SC1","no soluble",1801
-1.86,"CCOC(=O)C(Cc1ccccc1)NC(C)=O","no soluble",2215
0.32,"S=C(N)N","soluble",3771
-2.15,"CC(C)CNC(=O)N1CCNC1=O","no soluble",690
-1.47,"FC(F)(F)c1cccc(c1)N","no soluble",3846
-3.66,"c1c2CCc3c(N(CCCNC)c2ccc1)cccc3","no soluble",3514
-2.6,"ClC(Cl)C(Cl)(Cl)Cl","no soluble",477
-3.222,"CC(=O)NC(COC(=O)c1ccccc1)C(=O)O","no soluble",2196
-2.9457,"CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23","no soluble",1818
-0.244,"OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O","soluble",4365
-2.919,"Cc1ccc(Cn2cc(F)c(=O)[nH]c2=O)cc1","no soluble",2664
-2.92,"O=[N+]([O-])c1ccc(Cl)cc1","no soluble",876
-3,"O=C1NC(=O)NC(C1(C=1CCCCCC1)CC)=O","no soluble",3421
-1.6,"c1ccc(C)c(c1C)N(C(C)C(=O)OC)C(COC)=O","no soluble",3191
-1.03,"CC(=O)Nc1ccc(cc1)O","no soluble",3112
-4.571,"OCC(O)COC(=O)c1ccccc1Nc2ccnc3cc(Cl)ccc23","no soluble",4368
-4.28,"Clc1c(O)c(Cl)c(c(c1Cl)Cl)Cl","no soluble",4040
-2.22,"CC(Oc1cccc(Cl)c1)C(=O)O","no soluble",406
-4.35,"c1c(O)ccc(c1)C(CC)=C(CC)c1ccc(cc1)O","no soluble",3590
-1.522,"Cc1c(NC(N)=O)c(=O)n(-c2ccccc2)n1C","no soluble",2261
-0.932,"Cc1ccc(S(=O)(=O)NC(CCC(=O)O)C(=O)O)cc1","no soluble",2218
-1.903,"OC(c1ccccc1)(c1ccccc1)C1CCCCN1","no soluble",2499
-4.21,"c1c(NC(=O)c2ccccc2(I))cccc1","no soluble",4442
-4.57,"COP(=S)(OC)Oc1ccc(SC)c(C)c1","no soluble",1575
-2.084,"COC(=O)C1CCCN1C(=O)COC(=O)c1ccccc1","no soluble",2763
-4.7,"Clc1c(NC(=O)c2cc(ccc2O)Cl)ccc(c1)[N+]([O-])=O","no soluble",3626
-2.98,"CN(C)C(=O)C(c1ccccc1)c2ccccc2 ","no soluble",4516
-1.42,"[nH0]1c(cccc1)c1cccc[nH0]1","no soluble",3161
-4.035,"O=c1[nH]c(=S)c2[nH]c(=O)[nH]c2[nH]1","no soluble",1927
-4.38,"c1c2sc3c(cccc3)c2ccc1","no soluble",4046
-1.89,"OC(=O)c1ccccc1Cl","no soluble",3873
-2,"c1c(F)cc(cc1)F","no soluble",3886
-7.68,"Clc1ccc(Cl)c(c1)c2cc(Cl)c(Cl)c(Cl)c2Cl","no soluble",4483
-0.4,"O=C1CNC(=O)N1","soluble",759
-4.418,"Cc1ccc(C(=O)N(O)c2ccc(Cl)cc2)cc1","no soluble",2327
-0.296,"Nc1ncc2ncn(CCC(CO)CO)c2n1","soluble",2730
-2.44,"Cc1cccc([N+](=O)[O-])c1","no soluble",868
-3.03,"C=C(C)CCC","no soluble",126
-0.85,"CCCCC=O","no soluble",1292
-6.876,"CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c3ccc(OC(F)F)cc3","no soluble",4167
-2.36,"CCCCC#C","no soluble",3322
-3.31,"Cc1ccc(C)c(C)c1","no soluble",184
-1.268,"O=C(COC(=O)c1ccccc1)NC(CO)(CO)CO","no soluble",2757
-1.717,"CCCCOP(=O)(CCCC)CCCC","no soluble",2018
-7,"Clc1c(c2c(Cl)ccc(c2)Cl)cc(cc1)Cl","no soluble",4101
-4.29,"c1c(C)c2ccccc2cc1C","no soluble",3584
-4.1,"CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C","no soluble",547
-1.5,"O=S(=O)(CCl)CCCl","no soluble",511
-1.59,"COC(=O)c1ccc(N)cc1","no soluble",974
-0.98,"C1CCC(NCCNC2CCCCC2)CC1","no soluble",2480
-1.177,"CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CCCC1C(=O)O","no soluble",2844
-3.2,"O=[N+]([O-])c1ccc(Cl)c(Cl)c1","no soluble",864
-2.59,"C1C=CCCC1","no soluble",3362
-2.389,"Cc1ccc2nc3ccccc3c(N)c2c1","no soluble",2465
-1.578,"Nc1c2ccccc2nc2cccc(Cl)c12","no soluble",2472
-4.81,"ICCCCCCC","no soluble",3633
-1.96,"ClC=C(Cl)Cl","no soluble",468
-3.343,"O=C1NC(=S)SC1=Cc1ccc(O)c(O)c1","no soluble",2106
-1.84,"O=C(c1ccccc1O)N","no soluble",4821
-2.424,"Nc1c2ccccc2nc2ccc(Cl)cc12","no soluble",2474
-5.906,"COc1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-]","no soluble",2200
-2.05,"CCCCCCC(=O)C","no soluble",4655
-5.53,"CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]","no soluble",840
-4,"O=[N+]([O-])c1ccc(-c2nc3cc(F)ccc3[nH]2)o1","no soluble",2459
-2.17,"N#CC(Cl)(Cl)Cl","no soluble",482
-12.95,"Clc1c(Cl)c(Cl)c(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl","no soluble",1682
-0.88,"OC1CCCCCC1","no soluble",1383
-2.31,"c1c(F)c(F)c(cc1F)F","no soluble",3309
-1.5,"ClCC[S+2]([O-])([O-])CCCl","no soluble",3167
-4.66,"CC(COC(=O)c1ccccc1C(=O)OCC(C)C)C","no soluble",3622
-2.334,"O=C(O)C(=O)C(c1ccccc1)c1ccccc1","no soluble",2182
-3.13,"COc1ccc(C=CC)cc1","no soluble",4292
-2.523,"Cn1cnc2n(C)c(=O)[nH]c(=O)c12 ","no soluble",4188
-2.312,"CCN(CC)C(=O)Cn1cc(Br)c(=O)c(Br)c1","no soluble",2219
-2.195,"CCCCCCS(=O)(=O)NS(=O)(=O)CCCCCC","no soluble",2059
-0.8,"CC(C)CC(C)O","no soluble",1465
-5.3,"CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21","no soluble",570
-0.805,"O=C1OC(C(O)CO)C(O)=C1O","no soluble",2505
-0.07,"Cc1cc(O)no1","soluble",835
1.07,"O=C1CCCO1","soluble",1120
-0.44,"OCC(CO)(CO)CO","soluble",1737
-3.12,"FC(F)(Cl)C(F)(F)Cl","no soluble",564
-2.932,"c1cC2C(=O)NC(=O)C2cc1","no soluble",4541
-2.52,"c1ccccc1CC(c1ccccc1)O","no soluble",3927
-2.96,"Clc1c(OCC(=O)O)cc(c(c1)Cl)Cl","no soluble",3961
-2.67,"CCCOC(=O)c1ccccc1","no soluble",1220
-4.29,"c1c(CC)cc2c(cccc2)c1","no soluble",4041
-2.37,"Nc1ccc(cc1)N(=O)=O","no soluble",4364
-3.82,"CC=CCCCC","no soluble",149
1.57,"CO","soluble",1445
-7.44,"Cc1cc(Cl)c(Cl)c(Cl)c1Cc1ccc(Cl)cc1","no soluble",1753
-1.3190302815341,"C1=CC(=C(C=C1Cl)C(=O)O)[N+](=O)[O-]","no soluble",4892
-1.19,"C1=CC(=CC(=C1)O)[N+](=O)[O-]","no soluble",4873
-1.22,"CC(C)C(O)C(C)C","no soluble",1474
-6.7,"CC12CCC3C(CCC4CCCCC43C)C1CCC2=O","no soluble",1147
-3.68,"CCN1C(=O)c2ccccc2Oc2ccccc21","no soluble",636
-6.523,"O=C1N(COC(=O)CCCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3","no soluble",4215
-2.639,"CCCCCCCCCNCC(O)CO","no soluble",2244
-3.7,"CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1","no soluble",922
-2.39,"CCC(C)C1(CC)C(=O)NC(=O)NC1=O","no soluble",809
-3.59,"c1c(NC(=O)c2ccccc2O)cccc1","no soluble",3505
-3.7,"CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1","no soluble",1514
-5.74,"CCOP(=S)(OCC)SCSc1ccc(Cl)cc1","no soluble",430
-11.25,"Clc1cc2c(c(Cl)c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2","no soluble",1705
-2.222,"CC1(C)SCC(COC(N)=O)S1","no soluble",1869
-2.6,"CC1(C)C(N(C(=O)N1Cl)Cl)=O","no soluble",3937
-1.85,"COC(=O)c1ccccc1","no soluble",1274
-5.08,"CCCCCC(C)C","no soluble",206
-1.71,"FC(F)(F)C(Cl)Br","no soluble",56
-3.66,"CNCCCN1c2ccccc2CCc2ccccc21","no soluble",634
-1.42,"c1ccc(-c2ccccn2)nc1","no soluble",676
-3.64,"CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1","no soluble",1656
-0.6,"SCC","no soluble",3795
-4.1,"O=C(CCCCCCCCC)OCC","no soluble",3553
-1.2655,"c1cnc2c(c1)ccc1cccnc12","no soluble",1831
-1.4,"CCCC(CCC)O","no soluble",3158
-4.445,"Cn2cc(c1ccccc1)c(=O)c(c2)c3cccc(c3)C(F)(F)F","no soluble",4460
-8.6,"CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1","no soluble",1199
-1.91,"CC(=O)Nc1ccccc1[N+](=O)[O-]","no soluble",858
-3.99,"C1=C2CCC3C(CCC4(C)C3CCC4(C)O)C2(C)CCC1=O","no soluble",4024
-3.5,"O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1","no soluble",862
-2.57,"CCC(N)Cc1c[nH]c2ccccc12","no soluble",729
-3.493,"CCCC1COC(Cn2cncn2)(O1)c3ccc(Cl)cc3Cl","no soluble",4165
-1.36,"O=S(=O)(c1ccc(N)cc1)N","no soluble",4822
-4.13,"C1=C2CCC3C4CC(C(C4(C)CC(C3(C2(C)C=CC1=O)F)O)(C(COC(C)=O)=O)O)OC(C)=O","no soluble",4034
-5.699,"COc1ccc(C=CC(=O)c2ccccc2O)cc1","no soluble",2159
-4.43,"CCC(C(CC)c1ccc(cc1)O)c1ccc(cc1)O","no soluble",4049
-5.59,"[CH]1CCCCC1.[CH]1CCCCC1.[CH]1CCCCC1.[OH]","no soluble",1606
-4.21,"CCN1c2ncccc2C(=O)Nc2c(C(F)(F)F)cc(C)nc21","no soluble",565
-3.42,"[O-][S+2](C)([O-])Oc1ccc2c(c1)C(C)(C)C(OCC)O2","no soluble",3487
-4.33,"CN(C)C(=O)Nc1ccc(-n2nc(C(C)(C)C)oc2=O)c(Cl)c1","no soluble",347
-1.56,"Cn1c(=O)[nH]c2[nH]c(=O)[nH]c2c1=O","no soluble",723
-2,"CN3[C@H]1CC[C@@H]3C[C@@H](C1)OC(=O)C(CO)c2ccccc2","no soluble",4796
-4.05,"O=C1C(Cl)C(CCl)CN1c1cccc(C(F)(F)F)c1","no soluble",574
-4.91,"ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl","no soluble",458
-2.49,"Cc1ccc(cc1)N(=O)=O","no soluble",4664
-3.26,"CCCCCOC(=O)c1ccc(cc1)N","no soluble",3458
0.04,"[O-][S+2]([O-])(CC)CC","soluble",3012
-2.871,"O=C(CCCN1CCC(O)(c2ccccc2)CC1)c1ccc(F)cc1","no soluble",2495
-2.908,"O=C(O)CN1C(=O)N(c2ccccc2)C(=O)C1Cc1ccccc1","no soluble",2358
-3.01,"CCCCCC#C","no soluble",3424
-1,"IC","no soluble",3110
-4.819,"O=[N+]([O-])c1ccc(-c2nc3cc(Cl)ccc3[nH]2)o1","no soluble",1853
-6.29,"ClC1=C(C2(C3C4CC(C3C1(C2(Cl)Cl)Cl)C1C4O1)Cl)Cl","no soluble",3701
-0.86,"O=Cc1ccccc1O","no soluble",1340
-2.71,"N1C(=S)C=Nc2c[nH0]c[nH0]c21","no soluble",3947
-1.74,"COC(C)C(NC(=O)c1ccccc1)C(=O)O","no soluble",2369
-2.23,"Cc1c(OCC(=O)O)ccc(c1)Cl","no soluble",3300
-1.598,"COC(=O)c1cc(O)c(OC)c(O)c1","no soluble",2283
-0.99,"O=C1C=CC(=O)C=C1","no soluble",1164
-4.62,"O=C(c1ccc(Cl)cc1)[nH0]1c(C)c(CC(O)=O)c2cc(ccc12)OC","no soluble",3616
-3.964,"COc1cc2c(c3c1c(=O)c1cccnc1n3C)C=CC(C)(C)O2","no soluble",2719
-4.16,"COc1ccc2cc(C(C)C(=O)O)ccc2c1","no soluble",1263
-2.7,"NCCCCCCCCCCC(=O)O","no soluble",986
-2.58,"O=C(C)CCCCCCC","no soluble",3361
-1.96,"[O-][N+](c1c(N)cccc1)=O","no soluble",3258
-2.4,"CCCC(Cl)Cl","no soluble",522
